Cell_ID,frame_i,time_seconds,time_minutes,cell_cycle_stage,generation_num,relative_ID,emerg_frame_i,division_frame_i,bf_mean,bf_median,bf_max,bf_min,bf_CV,cell_area_um2,cell_vol_vox,major_axis_length,minor_axis_length,equivalent_diameter,solidity,extent,velocity_pixel,velocity_um,x_centroid,y_centroid,moments,inertia_tensor,euler_number
16,185,33300.0,555.0,G1,1,3,123,-1,2758.5207808564232,2171.0,8303.0,1247.0,0.4794127022755419,1588.0,40531.2578125,52.81807754900776,38.416216915875765,44.96559125642004,0.9796421961752004,0.7365491651205937,0.8345078578908108,0.8345078578908108,311,310,0.0,0.0,1
17,185,33300.0,555.0,S,2,29,124,170,2851.2554246745194,2612.0,8111.0,1219.0,0.3577066081521405,1613.0,43156.33984375,51.18259961955605,40.33007776626301,45.31815735064498,0.97876213592233,0.7565666041275797,0.3372930633248047,0.3372930633248047,265,427,0.0,0.0,1
18,185,33300.0,555.0,S,0,1,131,-1,3135.586046511628,2761.0,11021.0,1154.0,0.4607285736260226,1935.0,54628.1875,58.34902095365114,42.333141617771375,49.63585920544279,0.9757942511346444,0.7853084415584416,0.5470939347513584,0.5470939347513584,368,200,0.0,0.0,1
19,185,33300.0,555.0,S,0,12,131,-1,3037.4234913793102,2640.5,10897.0,1242.0,0.4904692732883376,1856.0,52005.76171875,56.3968390755939,41.97254160394698,48.61206223797199,0.9778714436248684,0.74989898989899,1.279987505148158,1.279987505148158,217,214,0.0,0.0,1
20,185,33300.0,555.0,S,0,13,138,-1,2856.423151125402,2371.0,10117.0,1187.0,0.4855796793342762,1555.0,37872.9375,53.953450853406494,36.98776605815065,44.495926690689096,0.9730913642052564,0.751207729468599,1.2014318372133466,1.2014318372133466,322,210,0.0,0.0,1
21,185,33300.0,555.0,S,0,4,141,-1,2933.2959011791127,2489.0,9195.0,1217.0,0.4897124594090989,1781.0,51924.0546875,51.76072575983681,43.87419378862125,47.61973991081141,0.9801871216290589,0.7611111111111111,0.1564207309867156,0.1564207309867156,260,180,0.0,0.0,1
22,185,33300.0,555.0,S,1,34,141,179,2853.8618307426595,2357.0,9526.0,1376.0,0.4794661363384329,1158.0,24371.876953125,46.90141443750455,31.629548354314178,38.39806496170502,0.9706621961441744,0.746615087040619,1.3673229478912703,1.3673229478912703,246,394,0.0,0.0,1
23,185,33300.0,555.0,S,0,9,142,-1,2840.1878487290764,2562.0,9428.0,1383.0,0.3740662675713616,1613.0,43043.07421875,51.36149624359255,40.0890456254558,45.31815735064498,0.97876213592233,0.7481447124304267,0.791793868046771,0.791793868046771,364,362,0.0,0.0,1
24,185,33300.0,555.0,S,0,10,145,-1,2690.111370716511,2272.0,8173.0,1088.0,0.4512320411602165,1284.0,27670.99609375,50.86668498040808,32.59910892885574,40.43314946229083,0.9646882043576258,0.719327731092437,0.7642560209358469,0.7642560209358469,235,353,0.0,0.0,1
25,185,33300.0,555.0,G1,1,8,155,-1,2870.6030230708034,2515.0,9876.0,1328.0,0.4056928163205547,1257.0,25181.42578125,53.41999719362345,30.069206871001946,40.00577592963421,0.9766899766899768,0.665079365079365,0.1638629595528541,0.1638629595528541,187,248,0.0,0.0,1
26,185,33300.0,555.0,G1,1,17,156,-1,3089.1674512441155,2846.0,7743.0,1432.0,0.3572200799905927,1487.0,38906.1796875,48.30323085166966,39.51060451239084,43.51215006203655,0.9815181518151816,0.7859408033826638,0.478646615920784,0.478646615920784,188,435,0.0,0.0,1
27,185,33300.0,555.0,S,0,6,159,-1,2962.8698296836983,2476.5,9839.0,1396.0,0.474372171827248,1644.0,37826.515625,60.72274879929458,34.69043224609597,45.751566219579935,0.9826658696951583,0.6872909698996655,1.0263909826641926,1.0263909826641926,437,271,0.0,0.0,1
28,185,33300.0,555.0,S,0,2,164,-1,2863.2818565400844,2481.0,8918.0,1248.0,0.4422511813339831,1185.0,25706.95703125,46.29908882362804,32.73436093653376,38.8431314457417,0.971311475409836,0.7360248447204969,0.173548579576101,0.173548579576101,231,254,0.0,0.0,1
29,185,33300.0,555.0,S,0,17,170,-1,2859.486111111112,2604.5,6448.0,1533.0,0.2863194736468806,936.0,19373.900390625,38.51999494350789,31.17719488614384,34.52176435050956,0.9760166840458812,0.7222222222222222,0.8420534706626704,0.8420534706626704,224,447,0.0,0.0,1
30,185,33300.0,555.0,S,0,11,173,-1,2997.0624315443592,2642.0,8549.0,1393.0,0.4252762823242725,913.0,17455.3828125,41.15628779525161,28.557179924026105,34.09498063268556,0.9620653319283456,0.7551695616211745,1.092216691842207,1.092216691842207,398,275,0.0,0.0,1
31,185,33300.0,555.0,S,0,3,174,-1,3297.2883663366338,3048.5,9706.0,1384.0,0.4578730309753631,808.0,15109.1103515625,36.6644490920251,28.284144882448604,32.07456238432586,0.9665071770334928,0.7044463818657367,0.5807926410191662,0.5807926410191662,329,342,0.0,0.0,1
32,185,33300.0,555.0,S,0,7,175,-1,3577.61394769614,3131.0,9912.0,1446.0,0.4707789587466544,803.0,12528.6474609375,218.4383472914997,26.5496264911538,31.97516777786061,0.2177331887201735,0.147610294117647,23.972966748572524,23.972966748572524,294,221,0.0,0.0,2
33,185,33300.0,555.0,S,0,15,177,-1,2446.549019607843,2282.0,6022.0,1417.0,0.2576761719115962,765.0,14552.4921875,34.14945897511217,28.55885841919942,31.2094256871606,0.9695817490494296,0.7727272727272727,1.2012085456086772,1.2012085456086772,473,295,0.0,0.0,1
34,185,33300.0,555.0,S,0,22,179,-1,3481.8327974276526,3370.0,7677.0,1717.0,0.2881836646884786,311.0,3890.794677734375,21.262206183260204,18.72219837130482,19.89918336044561,0.971875,0.7794486215538847,1.3726994255685776,1.3726994255685776,263,366,0.0,0.0,1
35,185,33300.0,555.0,S,0,5,184,-1,5350.454545454545,5259.0,9255.0,2828.0,0.2756894899632048,165.0,1461.4327392578125,15.769551894309382,13.31201680298894,14.494292838262302,0.9649122807017544,0.7857142857142857,1.1476996820366068,1.1476996820366068,222,415,0.0,0.0,1
36,185,33300.0,555.0,S,0,8,185,-1,4789.098214285715,4650.5,8043.0,2687.0,0.2595639399032558,112.0,743.1744384765625,14.303580413082797,10.12791583709151,11.941642642883693,0.918032786885246,0.717948717948718,0.0,0.0,196,296,0.0,0.0,1
1,186,33480.0,558.0,S,2,18,-1,131,2830.2814895947427,2279.0,9496.0,1177.0,0.4933424034510538,1826.0,53781.01953125,52.674403719085575,44.36830343708412,48.21758401959193,0.9817204301075269,0.83,0.5042886088681996,0.5042886088681996,364,256,0.0,0.0,1
2,186,33480.0,558.0,S,2,28,-1,164,2729.5409383624656,2324.5,9964.0,1118.0,0.4494640312462729,2174.0,70152.65625,56.97835864472624,48.75682746231843,52.612002150215154,0.98193315266486,0.7764285714285715,0.2892368813708433,0.2892368813708433,277,279,0.0,0.0,1
3,186,33480.0,558.0,S,2,31,-1,174,2632.607455131155,2381.0,9850.0,1277.0,0.4206945759320934,2173.0,68199.5546875,58.96230035530981,46.97598906817533,52.59990048193541,0.9757521329142343,0.7646023926812104,0.4133979671810103,0.4133979671810103,304,376,0.0,0.0,1
4,186,33480.0,558.0,S,2,21,17,141,2607.9358582773366,2087.0,10656.0,1135.0,0.501329575538561,1637.0,43699.53125,52.06687263319252,40.07849014771677,45.654059345598846,0.97673031026253,0.7642390289449112,0.4014081282373257,0.4014081282373257,267,231,0.0,0.0,1
5,186,33480.0,558.0,S,4,35,32,184,3098.122868605817,2802.0,9999.0,1183.0,0.4788077602447674,1994.0,62126.9375,54.67785434858696,46.553485329207206,50.38689960894512,0.9769720725134736,0.8178835110746514,1.7035429554760175,1.7035429554760175,197,385,0.0,0.0,1
6,186,33480.0,558.0,S,2,27,47,159,2594.873261205564,2141.0,7586.0,1033.0,0.4634087349903146,1941.0,52578.4140625,61.228277420463925,40.690480357948736,49.71275446332612,0.975867269984917,0.7702380952380953,1.7364171281057277,1.7364171281057277,397,327,0.0,0.0,1
7,186,33480.0,558.0,S,1,32,51,175,2718.1291843470062,2462.0,15062.0,1204.0,0.454069959924253,2121.0,63573.6875,60.25022883032749,45.086553803660685,51.96673045693062,0.9715987173614292,0.7855555555555556,0.3276160346128573,0.3276160346128573,326,161,0.0,0.0,0
8,186,33480.0,558.0,S,3,36,65,185,2968.732979237084,2508.0,12784.0,1108.0,0.5349000841747553,2071.0,64558.28125,56.46603992350919,46.748131454323605,51.35055108902456,0.9764262140499764,0.7383244206773618,1.4043462211046605,1.4043462211046605,191,331,0.0,0.0,1
9,186,33480.0,558.0,S,1,23,85,142,2773.1313775510203,2284.5,7616.0,1240.0,0.4442089548770298,1568.0,38188.484375,54.649211444262285,36.82026900294306,44.68153540496046,0.9769470404984424,0.7847847847847848,1.4814228366655855,1.4814228366655855,356,308,0.0,0.0,1
10,186,33480.0,558.0,S,1,24,86,145,2561.576673866091,2050.0,8281.0,1248.0,0.4727505048793388,1389.0,34829.1796875,47.18570109006578,37.54836510586152,42.0538907550436,0.9823196605374824,0.7516233766233766,1.158529735082931,1.158529735082931,268,332,0.0,0.0,1
11,186,33480.0,558.0,S,1,30,89,-1,2826.10553715097,2265.0,14477.0,1065.0,0.603991955262152,2113.0,63080.55078125,59.96340957646763,45.00596668667695,51.86863366260383,0.9728360957642724,0.7370073247296826,0.1122430941711531,0.1122430941711531,407,228,0.0,0.0,1
12,186,33480.0,558.0,S,1,19,98,131,2768.927118644068,2297.5,11608.0,1202.0,0.4837497930704799,1770.0,46485.5703125,57.25985149065689,39.48067810107592,47.4724551101082,0.9822419533851277,0.7375,1.0984318579093393,1.0984318579093393,228,295,0.0,0.0,1
13,186,33480.0,558.0,S,1,20,100,138,3168.527283874924,2731.0,10359.0,1189.0,0.4436485114980976,1631.0,43027.3203125,53.34920017352831,39.34555289564771,45.57031596843553,0.9748953974895398,0.8200100553041729,0.6205450186800172,0.6205450186800172,321,259,0.0,0.0,1
14,186,33480.0,558.0,G1,1,8,110,-1,3162.1680525164115,2750.0,15093.0,1170.0,0.5368408775890187,2285.0,75486.34375,58.59886882331698,49.8171730647095,53.93841265480332,0.9785867237687366,0.7447848761408083,0.0550773013359094,0.0550773013359094,159,281,0.0,0.0,1
15,186,33480.0,558.0,S,1,33,121,177,2462.3407105416422,2142.0,7005.0,1103.0,0.4170208098162781,1717.0,40012.46484375,62.60755300000188,35.03581193666271,46.75630757780467,0.971703452178834,0.7154166666666667,0.4490456471644009,0.4490456471644009,438,325,0.0,0.0,1
16,186,33480.0,558.0,S,1,37,123,186,2755.627760252366,2178.0,8671.0,1285.0,0.4670955545486948,1585.0,39978.0078125,53.40982120519144,37.93203646779008,44.92309738213999,0.9789993823347746,0.749054820415879,0.4679945524155041,0.4679945524155041,311,310,0.0,0.0,1
17,186,33480.0,558.0,S,2,29,124,170,2876.793757649939,2580.5,7948.0,1266.0,0.3717598537546375,1634.0,44071.84375,51.43375722631505,40.65974581030864,45.61220687598064,0.9796163069544364,0.7664165103189493,0.3375209041926808,0.3375209041926808,265,428,0.0,0.0,1
18,186,33480.0,558.0,S,0,1,131,-1,3131.522187822497,2767.5,9900.0,1188.0,0.4517938427361723,1938.0,54831.8203125,58.260542343252894,42.43679592761392,49.67432171350451,0.9792824658918646,0.8008264462809918,0.1625908079332241,0.1625908079332241,368,201,0.0,0.0,1
19,186,33480.0,558.0,S,0,12,131,-1,2990.3275109170304,2533.0,12095.0,1227.0,0.5150388737134757,1832.0,51743.5859375,55.39748544574105,42.2029640468156,48.296737425573774,0.980203317281969,0.7354476114010438,1.027192255597877,1.027192255597877,217,213,0.0,0.0,1
20,186,33480.0,558.0,S,0,13,138,-1,2834.353737113402,2356.0,11218.0,1210.0,0.488768024935144,1552.0,37526.421875,54.2966759053073,36.71498341706543,44.45298385293132,0.9754871150219988,0.7497584541062802,0.2524022082618636,0.2524022082618636,322,210,0.0,0.0,1
21,186,33480.0,558.0,S,0,4,141,-1,2861.151583710407,2424.5,9037.0,1094.0,0.4917378610733841,1768.0,50939.578125,51.97673119979425,43.37087085477906,47.44562693327772,0.9784172661870504,0.7555555555555555,0.5428430707205611,0.5428430707205611,260,180,0.0,0.0,1
22,186,33480.0,558.0,S,1,34,141,179,2808.868782161235,2272.0,9663.0,1324.0,0.4795699228222565,1166.0,24562.46484375,47.26886607098154,31.6525703702444,38.530472475187736,0.9749163879598662,0.75177304964539,1.6823942960812674,1.6823942960812674,245,395,0.0,0.0,1
23,186,33480.0,558.0,S,0,9,142,-1,2764.4669140383426,2482.0,8724.0,1282.0,0.3798594125455336,1617.0,43333.16015625,51.24964018714654,40.254819518686766,45.37431370100002,0.9776299879081016,0.752093023255814,2.6210453860474705,2.6210453860474705,364,364,0.0,0.0,1
24,186,33480.0,558.0,S,0,10,145,-1,2702.18001525553,2265.0,7943.0,1139.0,0.4585100444567953,1311.0,28364.904296875,51.598624877425,32.753010894140374,40.85605271129112,0.963970588235294,0.7203296703296703,1.013934001905077,1.013934001905077,234,353,0.0,0.0,1
25,186,33480.0,558.0,G1,1,8,155,-1,2888.005447470817,2531.0,10565.0,1303.0,0.4166823909220045,1285.0,26224.048828125,53.64088195036639,30.604000405207763,40.44889139376608,0.9801678108314263,0.6651138716356108,0.6176614602750619,0.6176614602750619,186,248,0.0,0.0,1
26,186,33480.0,558.0,G1,1,17,156,-1,3026.040078843627,2745.5,9064.0,1346.0,0.3911169408463522,1522.0,40216.0234375,48.99967968052152,39.86195263932636,44.02125153930676,0.9813023855577048,0.7865633074935401,0.3439001706931805,0.3439001706931805,188,435,0.0,0.0,1
27,186,33480.0,558.0,S,0,6,159,-1,2975.461904761905,2476.0,9829.0,1271.0,0.4793047956759964,1680.0,38871.7109375,61.83597352972231,34.80391675365938,46.24978308224886,0.9761766414875072,0.6640316205533597,0.7221025808165406,0.7221025808165406,437,272,0.0,0.0,1
28,186,33480.0,558.0,S,0,2,164,-1,2868.828522920204,2429.0,8161.0,1252.0,0.4410143776756143,1178.0,25376.294921875,46.34621321214164,32.558250242866734,38.728234967501706,0.971947194719472,0.7316770186335404,0.0435743305061065,0.0435743305061065,231,254,0.0,0.0,1
29,186,33480.0,558.0,S,0,17,170,-1,2807.5787278415014,2546.0,6763.0,1338.0,0.3112013911148021,959.0,20051.21875,39.27251486174988,31.323751533431377,34.943335894001606,0.9657603222557906,0.7005113221329438,1.0543769688142155,1.0543769688142155,224,448,0.0,0.0,1
30,186,33480.0,558.0,S,0,11,173,-1,2932.1164948453606,2497.5,9514.0,1289.0,0.4406799917900649,970.0,18886.802734375,42.895852977107104,29.0756197541817,35.1431694414876,0.9632571996027806,0.7631785995279308,0.8216615664797463,0.8216615664797463,399,276,0.0,0.0,1
31,186,33480.0,558.0,S,0,3,174,-1,3192.2191616766468,2948.0,10108.0,1245.0,0.4379844712295813,835.0,16388.140625,36.038331907659206,29.72667818971394,32.60605802383755,0.9720605355064028,0.7248263888888888,0.551977957071931,0.551977957071931,329,343,0.0,0.0,1
32,186,33480.0,558.0,S,0,7,175,-1,2883.513139695712,2697.0,7526.0,1436.0,0.3624237802466695,723.0,11925.9775390625,38.20895251728248,24.498818640913484,30.340603007249587,0.9576158940397352,0.6478494623655914,24.07757286755989,24.07757286755989,292,197,0.0,0.0,1
33,186,33480.0,558.0,S,0,15,177,-1,2480.779268292683,2342.0,5513.0,1534.0,0.2415877806944903,820.0,15968.216796875,35.7856926485213,29.21707024894996,32.31186201200472,0.9761904761904762,0.777988614800759,2.7926336294838645,2.7926336294838645,476,297,0.0,0.0,1
34,186,33480.0,558.0,S,0,22,179,-1,3277.516129032258,3222.5,7126.0,1629.0,0.3133267559299189,372.0,5139.34716796875,23.00559407223253,20.680492017037327,21.76338922689847,0.9712793733681462,0.8051948051948052,0.5917453271340664,0.5917453271340664,263,367,0.0,0.0,1
35,186,33480.0,558.0,S,0,5,184,-1,4919.413461538462,4764.5,9663.0,2084.0,0.3340408429883755,208.0,1998.727783203125,18.42930008644202,14.42353677558898,16.273715780512877,0.9585253456221198,0.6797385620915033,2.0363878991489943,2.0363878991489943,221,416,0.0,0.0,1
36,186,33480.0,558.0,S,0,8,185,-1,4839.966507177033,4472.0,10293.0,2246.0,0.3382571315054365,209.0,2102.005859375,17.56126148810441,15.32681533363038,16.312788383647018,0.9675925925925926,0.8196078431372549,1.348403274430324,1.348403274430324,195,296,0.0,0.0,1
37,186,33480.0,558.0,S,0,16,186,-1,5558.689189189189,5364.0,9968.0,3643.0,0.2544957261638307,148.0,1262.4434814453125,14.685739782124866,12.86777350192556,13.727325035155395,0.9367088607594936,0.7589743589743589,0.0,0.0,299,342,0.0,0.0,1
1,187,33660.0,561.0,S,2,18,-1,131,2899.509568069984,2339.0,10601.0,1183.0,0.5100639628179247,1829.0,54072.859375,52.669939164773794,44.45352236060455,48.257176951419495,0.978598180845372,0.8128888888888889,0.5666001924206332,0.5666001924206332,364,256,0.0,0.0,1
2,187,33660.0,561.0,S,2,28,-1,164,2677.5811182401467,2315.0,10636.0,1158.0,0.440829415245633,2182.0,70786.109375,56.865041136436815,49.05661515009465,52.70871547108813,0.97847533632287,0.7640056022408963,0.3839440082628143,0.3839440082628143,277,279,0.0,0.0,1
3,187,33660.0,561.0,S,2,31,-1,174,2723.2685560053983,2403.0,11886.0,1299.0,0.4609467318101743,2223.0,70741.9375,59.509616786335016,47.61953420026302,53.20161189236908,0.98015873015873,0.7821956368754398,0.6670095648817103,0.6670095648817103,305,376,0.0,0.0,1
4,187,33660.0,561.0,S,2,21,17,141,2688.4751515151515,2187.0,11474.0,1199.0,0.5072904235796061,1650.0,44036.9609375,52.47452715103761,40.08464687686394,45.83497844237541,0.9792284866468842,0.7554945054945055,0.3024245425871188,0.3024245425871188,268,231,0.0,0.0,1
5,187,33660.0,561.0,S,4,35,32,184,3151.860684184432,2805.0,14662.0,1194.0,0.5160928081532432,2017.0,63480.9296875,54.68417327764011,47.04583509629667,50.67666289063264,0.9777023751817742,0.8097149739060618,0.910747288131464,0.910747288131464,196,386,0.0,0.0,1
6,187,33660.0,561.0,S,2,27,47,159,2611.8884910485936,2139.0,8171.0,1060.0,0.4741775155016741,1955.0,52985.640625,61.69172762715942,40.76556471551615,49.89171584499017,0.9745762711864406,0.7757936507936508,1.662212423056656,1.662212423056656,397,328,0.0,0.0,1
7,187,33660.0,561.0,S,1,32,51,175,2724.9233680227057,2470.5,13565.0,1046.0,0.4531979858607572,2114.0,62831.890625,60.53768400463992,44.7373251594773,51.88090590544978,0.9728485964104924,0.782962962962963,0.599300134985621,0.599300134985621,326,161,0.0,0.0,0
8,187,33660.0,561.0,S,3,36,65,185,2945.533462657614,2472.0,12769.0,1166.0,0.5276938913478336,2062.0,63882.45703125,56.65026247113372,46.41184309822373,51.238851872811374,0.9767882520132638,0.7498181818181818,1.2039141223764869,1.2039141223764869,191,332,0.0,0.0,1
9,187,33660.0,561.0,S,1,23,85,142,2833.6861635220125,2306.0,8501.0,1283.0,0.4690620577613011,1590.0,39268.5,54.61830600188287,37.31417805830456,44.99389820996741,0.9736680955297,0.7748538011695907,0.6134488859250349,0.6134488859250349,357,308,0.0,0.0,1
10,187,33660.0,561.0,S,1,24,86,145,2554.1320346320344,2078.0,8203.0,1179.0,0.4521345823751649,1386.0,34418.5703125,47.48658297588652,37.25843107873912,42.00845163777089,0.9788135593220338,0.7325581395348837,1.8962450341168,1.8962450341168,267,330,0.0,0.0,1
11,187,33660.0,561.0,S,1,30,89,-1,2809.501902949572,2254.0,12298.0,981.0,0.6019791367847254,2102.0,62410.12109375,59.941195312126126,44.78468387022922,51.733446850498105,0.9772198977219898,0.7370266479663394,0.5985767220507358,0.5985767220507358,408,228,0.0,0.0,1
12,187,33660.0,561.0,S,1,19,98,131,2811.7306190741774,2272.0,12310.0,1309.0,0.5105790068272223,1793.0,48060.74609375,56.94473790063479,40.236402690040045,47.77989643888051,0.9813902572523262,0.7318367346938776,1.80671612483497,1.80671612483497,227,293,0.0,0.0,1
13,187,33660.0,561.0,S,1,20,100,138,3176.644524236984,2711.0,12716.0,1271.0,0.477206400807002,1671.0,45287.91015625,53.30161632573876,40.39826163969116,46.12573337360022,0.9737762237762236,0.8191176470588235,0.6692893034493271,0.6692893034493271,322,259,0.0,0.0,1
14,187,33660.0,561.0,G1,1,8,110,-1,3081.398062527521,2702.0,12662.0,1120.0,0.4939510995127009,2271.0,74465.6171875,58.67287642253345,49.41190448010422,53.77292075100212,0.9780361757105944,0.7421568627450981,0.3940629876179962,0.3940629876179962,159,281,0.0,0.0,1
15,187,33660.0,561.0,S,1,33,121,177,2498.487804878049,2154.5,6965.0,1113.0,0.4275891965921529,1722.0,40681.06640625,61.81181356480681,35.53497499679295,46.8243365786847,0.9772985244040864,0.7422413793103448,1.2329737285333662,1.2329737285333662,439,325,0.0,0.0,1
16,187,33660.0,561.0,S,1,37,123,186,2776.514375,2188.0,10510.0,1285.0,0.4914274979064258,1600.0,40631.7265625,53.43648493399108,38.25039145746543,45.1351666838205,0.9773976786805132,0.7561436672967864,0.4860642566048139,0.4860642566048139,311,310,0.0,0.0,1
17,187,33660.0,561.0,S,2,29,124,170,2917.8443768996963,2596.0,9193.0,1315.0,0.3917673674590413,1645.0,44577.87890625,51.585952210329104,40.83866887845952,45.76547881416016,0.9768408551068885,0.7532051282051282,0.9237224877776432,0.9237224877776432,265,428,0.0,0.0,1
18,187,33660.0,561.0,S,0,1,131,-1,3157.1770408163266,2764.5,11360.0,1227.0,0.4614127778628767,1960.0,55801.390625,58.538183704646215,42.73630655785632,49.9554752522776,0.975609756097561,0.7777777777777778,0.5866955129536947,0.5866955129536947,368,201,0.0,0.0,1
19,187,33660.0,561.0,S,0,12,131,-1,2945.0864537444936,2559.0,13683.0,1299.0,0.4982693067900113,1816.0,51457.40625,54.7566006665069,42.36019185569937,48.08537213372748,0.977921378567582,0.7275641025641025,0.3523927377837094,0.3523927377837094,217,213,0.0,0.0,1
20,187,33660.0,561.0,S,0,13,138,-1,2865.3841735800893,2371.0,11309.0,1262.0,0.4956026937221357,1567.0,38040.84765625,54.55360574626136,36.90114265490249,44.66728519397614,0.9775421085464754,0.7570048309178744,0.3908515007597734,0.3908515007597734,323,210,0.0,0.0,1
21,187,33660.0,561.0,S,0,4,141,-1,2802.812034383954,2399.0,8834.0,1150.0,0.4742835630155404,1745.0,49666.1796875,51.95280463038234,42.8155314445511,47.13600540524048,0.9781390134529148,0.7626748251748252,0.5331407340476464,0.5331407340476464,259,181,0.0,0.0,1
22,187,33660.0,561.0,S,1,34,141,179,2806.544481054366,2318.0,10921.0,1348.0,0.4806685634108331,1214.0,25984.08203125,48.23435148247813,32.17929624045279,39.31555426683551,0.9758842443729904,0.7438725490196079,1.4885819456712477,1.4885819456712477,246,395,0.0,0.0,1
23,187,33660.0,561.0,S,0,9,142,-1,2814.913461538461,2498.5,9785.0,1192.0,0.4010283189497623,1664.0,45050.66796875,52.152679965922125,40.72867792078893,46.029019134012735,0.9799764428739692,0.7587779297765618,1.0946594237548362,1.0946594237548362,364,365,0.0,0.0,1
24,187,33660.0,561.0,S,0,10,145,-1,2690.555638536221,2257.0,8182.0,1186.0,0.4521253455239078,1339.0,29286.6015625,52.01542108938692,33.1919509733748,41.29004420438882,0.9681851048445408,0.7017819706498952,0.9646245554995156,0.9646245554995156,234,354,0.0,0.0,1
25,187,33660.0,561.0,G1,1,8,155,-1,2861.733952049497,2471.0,10492.0,1357.0,0.4366544126062952,1293.0,26709.92578125,53.26645227742113,31.009852627662,40.57460697705605,0.9758490566037736,0.6692546583850931,0.3629183094014092,0.3629183094014092,187,247,0.0,0.0,1
26,187,33660.0,561.0,G1,1,17,156,-1,2974.335517693316,2733.0,8689.0,1346.0,0.3891739025626666,1526.0,40292.796875,49.13991022759453,39.79356615280766,44.07906016767892,0.9775784753363228,0.7707070707070707,0.8066772444564289,0.8066772444564289,189,436,0.0,0.0,1
27,187,33660.0,561.0,S,0,6,159,-1,2997.5926143024617,2530.0,9733.0,1358.0,0.4761547625518027,1706.0,39777.921875,62.356770594207205,35.09340980454552,46.60629424571522,0.97709049255441,0.676984126984127,0.957796309454905,0.957796309454905,437,273,0.0,0.0,1
28,187,33660.0,561.0,S,0,2,164,-1,2892.076595744681,2473.0,9511.0,1336.0,0.4443414803936257,1175.0,25219.390625,46.43134243285306,32.47514850876434,38.678889139475245,0.972682119205298,0.7095410628019324,0.6125133233682781,0.6125133233682781,232,253,0.0,0.0,1
29,187,33660.0,561.0,S,0,17,170,-1,2777.877551020408,2503.5,6454.0,1508.0,0.3160838623013502,980.0,20514.95703125,40.08443113434896,31.34563023354441,35.32385530828224,0.9693372898120672,0.6970128022759602,1.7062196712893634,1.7062196712893634,224,450,0.0,0.0,1
30,187,33660.0,561.0,S,0,11,173,-1,2921.005964214712,2481.5,8808.0,1409.0,0.4346405039812925,1006.0,19968.91015625,43.45630543530613,29.68614671203803,35.78936967876878,0.9691714836223508,0.7915027537372148,1.2175755517459292,1.2175755517459292,400,277,0.0,0.0,1
31,187,33660.0,561.0,S,0,3,174,-1,3126.8507462686566,2840.0,10522.0,1365.0,0.4536530963062319,871.0,17537.98046875,36.61624680208373,30.59398498080318,33.30152614317138,0.9710144927536232,0.6945773524720893,0.8939504963834369,0.8939504963834369,330,343,0.0,0.0,1
32,187,33660.0,561.0,S,0,7,175,-1,2856.0528401585207,2612.0,6678.0,1440.0,0.3725334588604987,757.0,12768.4482421875,39.09642526318917,25.05555928827244,31.045810270703488,0.9558080808080808,0.6783154121863799,0.1511536150764461,0.1511536150764461,292,197,0.0,0.0,1
33,187,33660.0,561.0,S,0,15,177,-1,2548.2020316027088,2416.0,6269.0,1380.0,0.246845608304718,886.0,17887.69921875,37.28991270847943,30.28735027295498,33.5870545989873,0.9693654266958424,0.7690972222222222,3.7940259838707058,3.7940259838707058,479,299,0.0,0.0,1
34,187,33660.0,561.0,S,0,22,179,-1,3160.3532219570407,3037.0,8473.0,1435.0,0.3411222792281351,419.0,6069.54638671875,24.771828877067904,21.70923415017135,23.09734550211416,0.95662100456621,0.7590579710144928,1.551331386420625,1.551331386420625,263,366,0.0,0.0,1
35,187,33660.0,561.0,S,0,5,184,-1,4511.230483271375,4345.0,9681.0,1911.0,0.3524950063269841,269.0,2960.54248046875,20.78977523751912,16.497320415515535,18.5067943613625,0.9607142857142856,0.7078947368421052,1.0838429685567066,1.0838429685567066,222,416,0.0,0.0,1
36,187,33660.0,561.0,S,0,8,185,-1,4773.020161290323,4454.0,9945.0,1996.0,0.3426437198293569,248.0,2590.064453125,20.328807482464427,15.763346177092568,17.769732893161912,0.9649805447470816,0.775,1.8894629291339813,1.8894629291339813,193,297,0.0,0.0,1
37,187,33660.0,561.0,S,0,16,186,-1,5186.786516853933,4944.0,10676.0,2891.0,0.2663227912661454,178.0,1678.0694580078125,16.13166875158556,14.207847772627211,15.054455784347004,0.9621621621621622,0.8476190476190476,1.0007159792227918,1.0007159792227918,298,342,0.0,0.0,1
1,188,33840.0,564.0,S,2,18,-1,131,2897.524671052632,2334.5,12517.0,1181.0,0.5084723989575487,1824.0,53733.78515625,52.70184240550133,44.26930474293373,48.19117066016281,0.9738387613454352,0.7947712418300653,0.2423893679306931,0.2423893679306931,364,256,0.0,0.0,1
2,188,33840.0,564.0,S,2,28,-1,164,2652.3946642134315,2259.5,9525.0,1097.0,0.4366814688623667,2174.0,70500.40625,56.69464977162876,49.00718400083667,52.612002150215154,0.9828209764918626,0.7905454545454546,0.602502578912086,0.602502578912086,276,279,0.0,0.0,1
3,188,33840.0,564.0,S,2,31,-1,174,2681.965970961888,2387.0,10832.0,1252.0,0.4417608013443941,2204.0,69830.921875,59.283218196256286,47.42039679031543,52.97376668310739,0.9769503546099292,0.7755102040816326,0.9283108934392256,0.9283108934392256,305,377,0.0,0.0,1
